run_id,minute_ts,bar_time_utc,p_close_mid,x_close_mid,ratio_close_mid,mean,std,z_mid,cross_up,cross_down,pos,ratio_exec_L,ratio_exec_S,z_exec_L,z_exec_S,p_last,p_bid,p_ask,x_last,x_bid,x_ask,signal,note,t,trades_count,trades_events,trades_actions,trades_reason_sample
20260304_161508_ecbf428e,1772680320,2026-03-05 03:12:00,5191.64,5161.55,0.58,0.59,0.03,-0.29,,,SHORT_SPREAD,0.59,0.59,-0.1,-0.17,5191.15,5191.89,5191.91,5161.5,5161.5,5161.6,,,2026-03-05 03:12:00+00:00,0,,,
20260304_161508_ecbf428e,1772680380,2026-03-05 03:13:00,5190.6,5160.05,0.59,0.59,0.03,-0.0,,,SHORT_SPREAD,0.59,0.59,0.03,-0.04,5190.61,5190.6,5190.61,5160.0,5160.0,5160.1,,,2026-03-05 03:13:00+00:00,0,,,
20260304_161508_ecbf428e,1772680440,2026-03-05 03:14:00,5191.9,5160.65,0.6,0.59,0.03,0.41,,,SHORT_SPREAD,0.6,0.6,0.44,0.38,5191.9,5191.89,5191.9,5160.7,5160.6,5160.7,,,2026-03-05 03:14:00+00:00,0,,,
20260304_161508_ecbf428e,1772680500,2026-03-05 03:15:00,5194.9,5163.45,0.61,0.59,0.03,0.52,,,SHORT_SPREAD,0.61,0.61,0.55,0.49,5194.9,5194.89,5194.9,5163.5,5163.4,5163.5,,,2026-03-05 03:15:00+00:00,0,,,
20260304_161508_ecbf428e,1772680560,2026-03-05 03:16:00,5196.27,5164.25,0.62,0.59,0.03,0.87,,,SHORT_SPREAD,0.62,0.62,0.9,0.83,5196.28,5196.27,5196.28,5164.2,5164.2,5164.3,,,2026-03-05 03:16:00+00:00,0,,,
20260304_161508_ecbf428e,1772680620,2026-03-05 03:17:00,5197.02,5164.45,0.63,0.59,0.03,1.19,,,SHORT_SPREAD,0.63,0.63,1.23,1.16,5197.03,5197.01,5197.03,5164.3,5164.4,5164.5,,,2026-03-05 03:17:00+00:00,0,,,
20260304_161508_ecbf428e,1772680680,2026-03-05 03:18:00,5195.92,5164.35,0.61,0.59,0.03,0.58,,,SHORT_SPREAD,0.61,0.61,0.65,0.57,5195.92,5195.35,5195.37,5164.4,5163.7,5163.8,,,2026-03-05 03:18:00+00:00,0,,,
20260304_161508_ecbf428e,1772680740,2026-03-05 03:19:00,5194.98,5163.05,0.62,0.59,0.03,0.81,,,SHORT_SPREAD,0.62,0.62,0.84,0.77,5194.99,5194.97,5194.99,5163.0,5163.0,5163.1,,,2026-03-05 03:19:00+00:00,0,,,
20260304_161508_ecbf428e,1772680800,2026-03-05 03:20:00,5194.26,5163.05,0.6,0.59,0.03,0.37,,,SHORT_SPREAD,0.6,0.6,0.4,0.33,5194.26,5194.25,5194.26,5163.0,5163.0,5163.1,,,2026-03-05 03:20:00+00:00,0,,,
20260304_161508_ecbf428e,1772680860,2026-03-05 03:21:00,5194.77,5162.45,0.62,0.59,0.03,1.04,,,SHORT_SPREAD,0.63,0.62,1.08,1.0,5194.76,5194.76,5194.78,5162.4,5162.4,5162.5,,,2026-03-05 03:21:00+00:00,0,,,
20260304_161508_ecbf428e,1772680920,2026-03-05 03:22:00,5193.85,5162.45,0.61,0.59,0.03,0.48,,,SHORT_SPREAD,0.61,0.61,0.52,0.45,5193.46,5193.84,5193.86,5162.5,5162.4,5162.5,,,2026-03-05 03:22:00+00:00,0,,,
20260304_161508_ecbf428e,1772680980,2026-03-05 03:23:00,5195.36,5163.65,0.61,0.59,0.03,0.66,,,SHORT_SPREAD,0.61,0.61,0.7,0.63,5195.37,5195.35,5195.37,5163.7,5163.6,5163.7,,,2026-03-05 03:23:00+00:00,0,,,
20260304_161508_ecbf428e,1772681040,2026-03-05 03:24:00,5195.08,5163.55,0.61,0.59,0.03,0.55,,,SHORT_SPREAD,0.61,0.61,0.58,0.52,5195.07,5195.07,5195.08,5163.2,5163.5,5163.6,,,2026-03-05 03:24:00+00:00,0,,,
20260304_161508_ecbf428e,1772681100,2026-03-05 03:25:00,5194.08,5162.25,0.61,0.59,0.03,0.74,,,SHORT_SPREAD,0.62,0.61,0.77,0.7,5194.09,5194.08,5194.09,5162.3,5162.2,5162.3,,,2026-03-05 03:25:00+00:00,0,,,
20260304_161508_ecbf428e,1772681160,2026-03-05 03:26:00,5193.66,5161.85,0.61,0.59,0.03,0.73,,,SHORT_SPREAD,0.62,0.62,0.82,0.75,5193.67,5193.66,5193.67,5161.9,5161.7,5161.8,,,2026-03-05 03:26:00+00:00,0,,,
20260304_161508_ecbf428e,1772681220,2026-03-05 03:27:00,5193.15,5160.85,0.62,0.59,0.03,1.01,,,SHORT_SPREAD,0.62,0.62,1.05,0.98,5193.15,5193.14,5193.15,5160.9,5160.8,5160.9,,,2026-03-05 03:27:00+00:00,0,,,
20260304_161508_ecbf428e,1772681280,2026-03-05 03:28:00,5192.72,5160.05,0.63,0.59,0.03,1.24,,,SHORT_SPREAD,0.62,0.62,0.94,0.82,5192.72,5191.97,5191.98,5160.1,5159.8,5160.0,,,2026-03-05 03:28:00+00:00,0,,,
20260304_161508_ecbf428e,1772681340,2026-03-05 03:29:00,5191.52,5159.95,0.61,0.59,0.03,0.58,,,SHORT_SPREAD,0.61,0.61,0.61,0.54,5192.15,5191.52,5191.53,5159.9,5159.9,5160.0,,,2026-03-05 03:29:00+00:00,0,,,
20260304_161508_ecbf428e,1772681400,2026-03-05 03:30:00,5191.73,5159.75,0.62,0.59,0.03,0.82,,,SHORT_SPREAD,0.62,0.62,0.85,0.78,5190.97,5191.72,5191.73,5159.0,5159.7,5159.8,,,2026-03-05 03:30:00+00:00,0,,,
20260304_161508_ecbf428e,1772681460,2026-03-05 03:31:00,5191.46,5160.15,0.61,0.59,0.03,0.41,,,SHORT_SPREAD,0.61,0.6,0.45,0.38,5191.46,5191.46,5191.47,5160.2,5160.1,5160.2,,,2026-03-05 03:31:00+00:00,0,,,
20260304_161508_ecbf428e,1772681520,2026-03-05 03:32:00,5193.15,5161.15,0.62,0.59,0.03,0.82,,,SHORT_SPREAD,0.62,0.62,0.85,0.78,5193.14,5193.14,5193.15,5161.2,5161.1,5161.2,,,2026-03-05 03:32:00+00:00,0,,,
20260304_161508_ecbf428e,1772681580,2026-03-05 03:33:00,5193.54,5161.75,0.61,0.59,0.03,0.68,,,SHORT_SPREAD,0.61,0.61,0.72,0.65,5193.32,5193.53,5193.54,5161.8,5161.7,5161.8,,,2026-03-05 03:33:00+00:00,0,,,
20260304_161508_ecbf428e,1772681640,2026-03-05 03:34:00,5193.34,5161.95,0.61,0.59,0.03,0.44,,,SHORT_SPREAD,0.61,0.61,0.47,0.41,5193.33,5193.33,5193.34,5161.9,5161.9,5162.0,,,2026-03-05 03:34:00+00:00,0,,,
20260304_161508_ecbf428e,1772681700,2026-03-05 03:35:00,5193.42,5161.75,0.61,0.59,0.03,0.61,,,SHORT_SPREAD,0.61,0.61,0.64,0.57,5193.41,5193.41,5193.42,5162.6,5161.7,5161.8,,,2026-03-05 03:35:00+00:00,0,,,
20260304_161508_ecbf428e,1772681760,2026-03-05 03:36:00,5195.6,5164.15,0.61,0.59,0.03,0.47,,,SHORT_SPREAD,0.61,0.61,0.5,0.44,5195.6,5195.6,5195.61,5164.2,5164.1,5164.2,,,2026-03-05 03:36:00+00:00,0,,,
20260304_161508_ecbf428e,1772681820,2026-03-05 03:37:00,5194.85,5163.65,0.6,0.59,0.03,0.31,,,SHORT_SPREAD,0.6,0.6,0.35,0.28,5195.61,5194.84,5194.86,5163.7,5163.6,5163.7,,,2026-03-05 03:37:00+00:00,0,,,
20260304_161508_ecbf428e,1772681880,2026-03-05 03:38:00,5193.58,5162.85,0.59,0.59,0.03,0.03,,,SHORT_SPREAD,0.59,0.59,0.07,0.0,5193.59,5193.58,5193.59,5162.8,5162.8,5162.9,,,2026-03-05 03:38:00+00:00,0,,,
20260304_161508_ecbf428e,1772681940,2026-03-05 03:39:00,5194.39,5163.35,0.6,0.59,0.03,0.22,,,SHORT_SPREAD,0.6,0.6,0.25,0.18,5194.05,5194.38,5194.4,5163.4,5163.3,5163.4,,,2026-03-05 03:39:00+00:00,0,,,
20260304_161508_ecbf428e,1772682000,2026-03-05 03:40:00,5196.24,5164.65,0.61,0.59,0.03,0.54,,,SHORT_SPREAD,0.61,0.61,0.58,0.51,5196.25,5196.24,5196.25,5164.3,5164.6,5164.7,,,2026-03-05 03:40:00+00:00,0,,,
20260304_161508_ecbf428e,1772682060,2026-03-05 03:41:00,5195.65,5164.75,0.6,0.59,0.03,0.12,,,SHORT_SPREAD,0.6,0.6,0.15,0.08,5195.65,5195.64,5195.65,5164.4,5164.7,5164.8,,,2026-03-05 03:41:00+00:00,0,,,
20260304_161508_ecbf428e,1772682120,2026-03-05 03:42:00,5195.34,5164.75,0.59,0.59,0.03,-0.08,,,SHORT_SPREAD,0.59,0.59,-0.04,-0.11,5195.34,5195.33,5195.34,5164.7,5164.7,5164.8,,,2026-03-05 03:42:00+00:00,0,,,
20260304_161508_ecbf428e,1772682180,2026-03-05 03:43:00,5195.6,5164.75,0.6,0.59,0.03,0.08,,,SHORT_SPREAD,0.6,0.59,0.12,0.05,5195.61,5195.59,5195.61,5164.8,5164.7,5164.8,,,2026-03-05 03:43:00+00:00,0,,,
20260304_161508_ecbf428e,1772682240,2026-03-05 03:44:00,5195.98,5164.85,0.6,0.59,0.03,0.25,,,SHORT_SPREAD,0.6,0.6,0.29,0.21,5195.99,5195.97,5195.99,5164.8,5164.8,5164.9,,,2026-03-05 03:44:00+00:00,0,,,
20260304_161508_ecbf428e,1772682300,2026-03-05 03:45:00,5196.92,5164.95,0.62,0.59,0.03,0.77,,,SHORT_SPREAD,0.62,0.62,0.8,0.73,5197.12,5196.92,5196.93,5164.9,5164.9,5165.0,,,2026-03-05 03:45:00+00:00,0,,,
20260304_161508_ecbf428e,1772682360,2026-03-05 03:46:00,5197.0,5165.75,0.6,0.59,0.03,0.32,,,SHORT_SPREAD,0.61,0.6,0.47,0.28,5197.01,5197.0,5197.01,5165.5,5165.5,5165.8,,,2026-03-05 03:46:00+00:00,0,,,
20260304_161508_ecbf428e,1772682420,2026-03-05 03:47:00,5195.2,5164.35,0.6,0.59,0.03,0.07,,,SHORT_SPREAD,0.6,0.59,0.1,0.03,5195.21,5195.2,5195.21,5164.3,5164.3,5164.4,,,2026-03-05 03:47:00+00:00,0,,,
20260304_161508_ecbf428e,1772682480,2026-03-05 03:48:00,5194.32,5163.55,0.59,0.59,0.03,0.02,,,SHORT_SPREAD,0.6,0.59,0.05,-0.02,5194.33,5194.32,5194.33,5163.6,5163.5,5163.6,,,2026-03-05 03:48:00+00:00,0,,,
20260304_161508_ecbf428e,1772682540,2026-03-05 03:49:00,5192.2,5161.75,0.59,0.59,0.03,-0.18,,,SHORT_SPREAD,0.59,0.59,-0.21,-0.28,5192.21,5192.2,5192.21,5162.7,5161.8,5161.9,,,2026-03-05 03:49:00+00:00,0,,,
20260304_161508_ecbf428e,1772682600,2026-03-05 03:50:00,5192.68,5161.45,0.6,0.59,0.03,0.31,,,SHORT_SPREAD,0.6,0.6,0.34,0.27,5192.69,5192.68,5192.69,5161.5,5161.4,5161.5,,,2026-03-05 03:50:00+00:00,0,,,
20260304_161508_ecbf428e,1772682660,2026-03-05 03:51:00,5192.68,5161.45,0.6,0.59,0.03,0.3,,,SHORT_SPREAD,0.6,0.6,0.34,0.27,5192.69,5192.68,5192.69,5161.5,5161.4,5161.5,,,2026-03-05 03:51:00+00:00,0,,,
20260304_161508_ecbf428e,1772682720,2026-03-05 03:52:00,5192.28,5161.65,0.59,0.59,0.03,-0.08,,,SHORT_SPREAD,0.59,0.59,-0.05,-0.12,5192.52,5192.28,5192.29,5161.7,5161.6,5161.7,,,2026-03-05 03:52:00+00:00,0,,,
20260304_161508_ecbf428e,1772682780,2026-03-05 03:53:00,5191.46,5161.05,0.59,0.59,0.03,-0.23,,,SHORT_SPREAD,0.59,0.59,-0.2,-0.27,5191.46,5191.45,5191.46,5161.1,5161.0,5161.1,,,2026-03-05 03:53:00+00:00,0,,,
20260304_161508_ecbf428e,1772682840,2026-03-05 03:54:00,5191.31,5160.95,0.59,0.59,0.03,-0.27,,,SHORT_SPREAD,0.59,0.59,-0.23,-0.3,5191.3,5191.3,5191.32,5161.0,5160.9,5161.0,,,2026-03-05 03:54:00+00:00,0,,,
20260304_161508_ecbf428e,1772682900,2026-03-05 03:55:00,5191.31,5160.55,0.59,0.59,0.03,-0.01,,,SHORT_SPREAD,0.59,0.59,-0.04,-0.11,5191.32,5191.2,5191.21,5160.6,5160.5,5160.6,,,2026-03-05 03:55:00+00:00,0,,,
20260304_161508_ecbf428e,1772682960,2026-03-05 03:56:00,5189.58,5160.05,0.57,0.59,0.03,-0.8,,,SHORT_SPREAD,0.58,0.57,-0.57,-0.84,5189.58,5189.58,5189.59,5159.7,5159.7,5160.1,,,2026-03-05 03:56:00+00:00,0,,,
20260304_161508_ecbf428e,1772683020,2026-03-05 03:57:00,5187.65,5157.15,0.59,0.59,0.03,-0.17,,,SHORT_SPREAD,0.59,0.59,-0.14,-0.21,5187.65,5187.64,5187.65,5157.3,5157.1,5157.2,,,2026-03-05 03:57:00+00:00,0,,,
20260304_161508_ecbf428e,1772683080,2026-03-05 03:58:00,5187.11,5156.95,0.58,0.59,0.03,-0.39,,,SHORT_SPREAD,0.58,0.58,-0.35,-0.43,5187.1,5187.1,5187.12,5157.0,5156.9,5157.0,,,2026-03-05 03:58:00+00:00,0,,,
20260304_161508_ecbf428e,1772683140,2026-03-05 03:59:00,5188.92,5156.35,0.63,0.59,0.03,1.17,,,SHORT_SPREAD,0.63,0.63,1.21,1.14,5188.92,5188.91,5188.92,5156.3,5156.3,5156.4,,,2026-03-05 03:59:00+00:00,0,,,
20260304_161508_ecbf428e,1772683200,2026-03-05 04:00:00,5186.65,5155.65,0.6,0.6,0.03,0.15,,,SHORT_SPREAD,0.6,0.6,0.19,0.11,5186.66,5186.64,5186.66,5155.7,5155.6,5155.7,,,2026-03-05 04:00:00+00:00,0,,,
20260304_161508_ecbf428e,1772683260,2026-03-05 04:01:00,5187.42,5156.05,0.61,0.6,0.03,0.39,,,SHORT_SPREAD,0.61,0.61,0.43,0.35,5187.43,5187.42,5187.43,5156.1,5156.0,5156.1,,,2026-03-05 04:01:00+00:00,0,,,
20260304_161508_ecbf428e,1772683320,2026-03-05 04:02:00,5188.12,5155.95,0.62,0.6,0.03,0.91,,,SHORT_SPREAD,0.62,0.62,0.95,0.88,5187.96,5188.12,5188.13,5156.3,5155.9,5156.0,,,2026-03-05 04:02:00+00:00,0,,,
20260304_161508_ecbf428e,1772683380,2026-03-05 04:03:00,5190.31,5158.25,0.62,0.6,0.03,0.82,,,SHORT_SPREAD,0.62,0.62,0.86,0.79,5190.32,5190.3,5190.32,5158.3,5158.2,5158.3,,,2026-03-05 04:03:00+00:00,0,,,
20260304_161508_ecbf428e,1772683440,2026-03-05 04:04:00,5189.94,5158.55,0.61,0.6,0.03,0.38,,,SHORT_SPREAD,0.61,0.61,0.42,0.34,5189.95,5189.93,5189.95,5158.6,5158.5,5158.6,,,2026-03-05 04:04:00+00:00,0,,,
20260304_161508_ecbf428e,1772683500,2026-03-05 04:05:00,5191.3,5158.75,0.63,0.6,0.03,1.14,,,SHORT_SPREAD,0.63,0.63,1.17,1.1,5191.29,5191.29,5191.3,5158.7,5158.7,5158.8,,,2026-03-05 04:05:00+00:00,0,,,
20260304_161508_ecbf428e,1772683560,2026-03-05 04:06:00,5192.0,5159.55,0.63,0.6,0.03,1.06,,,SHORT_SPREAD,0.63,0.63,1.1,1.03,5191.99,5191.99,5192.0,5159.6,5159.5,5159.6,,,2026-03-05 04:06:00+00:00,0,,,
20260304_161508_ecbf428e,1772683620,2026-03-05 04:07:00,5191.23,5159.55,0.61,0.6,0.03,0.55,,,SHORT_SPREAD,0.61,0.61,0.59,0.51,5191.4,5191.22,5191.23,5159.6,5159.5,5159.6,,,2026-03-05 04:07:00+00:00,0,,,
20260304_161508_ecbf428e,1772683680,2026-03-05 04:08:00,5192.0,5159.55,0.63,0.6,0.03,1.06,,,SHORT_SPREAD,0.63,0.63,1.1,1.02,5192.0,5191.99,5192.0,5159.6,5159.5,5159.6,,,2026-03-05 04:08:00+00:00,0,,,
20260304_161508_ecbf428e,1772683740,2026-03-05 04:09:00,5191.54,5159.15,0.63,0.6,0.03,1.03,,,SHORT_SPREAD,0.63,0.62,1.06,0.99,5191.55,5191.54,5191.55,5159.6,5159.1,5159.2,,,2026-03-05 04:09:00+00:00,0,,,
20260304_161508_ecbf428e,1772683800,2026-03-05 04:10:00,5190.19,5157.65,0.63,0.6,0.03,1.13,,,SHORT_SPREAD,0.63,0.63,1.17,1.09,5190.2,5190.18,5190.2,5158.0,5157.6,5157.7,,,2026-03-05 04:10:00+00:00,0,,,
20260304_161508_ecbf428e,1772683860,2026-03-05 04:11:00,5191.08,5157.95,0.64,0.6,0.03,1.52,,,SHORT_SPREAD,0.64,0.64,1.56,1.48,5191.07,5191.07,5191.08,5158.0,5157.9,5158.0,,,2026-03-05 04:11:00+00:00,0,,,
20260304_161508_ecbf428e,1772683920,2026-03-05 04:12:00,5191.46,5159.15,0.62,0.6,0.03,0.96,,,SHORT_SPREAD,0.63,0.62,1.0,0.93,5191.47,5191.46,5191.47,5159.2,5159.1,5159.2,,,2026-03-05 04:12:00+00:00,0,,,
20260304_161508_ecbf428e,1772683980,2026-03-05 04:13:00,5191.46,5159.15,0.62,0.6,0.03,0.96,,,SHORT_SPREAD,0.63,0.62,1.0,0.92,5191.46,5191.46,5191.47,5159.2,5159.1,5159.2,,,2026-03-05 04:13:00+00:00,0,,,
20260304_161508_ecbf428e,1772684040,2026-03-05 04:14:00,5190.0,5157.75,0.62,0.6,0.03,0.92,,,SHORT_SPREAD,0.62,0.62,0.96,0.89,5190.0,5190.0,5190.01,5157.8,5157.7,5157.8,,,2026-03-05 04:14:00+00:00,0,,,
20260304_161508_ecbf428e,1772684100,2026-03-05 04:15:00,5189.0,5157.85,0.6,0.6,0.03,0.17,,,SHORT_SPREAD,0.6,0.6,0.21,0.13,5189.33,5189.0,5189.01,5157.9,5157.8,5157.9,,,2026-03-05 04:15:00+00:00,0,,,
20260304_161508_ecbf428e,1772684160,2026-03-05 04:16:00,5188.46,5157.35,0.6,0.6,0.03,0.13,,,SHORT_SPREAD,0.6,0.6,0.17,0.09,5188.46,5188.45,5188.46,5157.4,5157.3,5157.4,,,2026-03-05 04:16:00+00:00,0,,,
